edge_id,length,iteration
5609,11.313708498984761,1
5635,12.58505747976789,1
5638,11.313708498984761,1
5647,5.656854249492381,1
5648,13.856406460551018,1
5653,9.65685424949238,1
5660,5.656854249492381,1
5695,11.313708498984761,1
5713,11.313708498984761,1
5724,11.313708498984761,1
5726,11.313708498984761,1
5734,11.313708498984761,1
5758,6.928203230275509,1
5769,11.313708498984761,1
5789,5.656854249492381,1
5824,11.313708498984761,1
5836,11.313708498984761,1
5843,12.58505747976789,1
5846,11.313708498984761,1
5858,11.313708498984761,1
5869,11.313708498984761,1
5882,11.313708498984761,1
5894,11.313708498984761,1
5895,6.928203230275509,1
5898,12.58505747976789,1
5899,12.58505747976789,1
5931,5.656854249492381,1
5975,11.313708498984761,1
5992,11.313708498984761,1
5999,12.58505747976789,1
6045,11.313708498984761,1
6054,10.928203230275509,1
6063,11.313708498984761,1
6073,11.313708498984761,1
6083,11.313708498984761,1
6100,5.656854249492381,1
6110,5.656854249492381,1
6117,11.313708498984761,1
6124,12.58505747976789,1
6127,9.65685424949238,1
6132,11.313708498984761,1
6145,5.656854249492381,1
6151,11.313708498984761,1
6162,5.656854249492381,1
6163,11.313708498984761,1
6184,5.656854249492381,1
6201,11.313708498984761,1
6204,12.58505747976789,1
6206,12.58505747976789,1
6211,11.313708498984761,1
6242,12.58505747976789,1
6256,11.313708498984761,1
6296,11.313708498984761,1
6297,12.58505747976789,1
6322,11.313708498984761,1
6344,11.313708498984761,1
6345,11.313708498984761,1
6365,5.656854249492381,1
6379,11.313708498984761,1
6389,11.313708498984761,1
6424,11.313708498984761,1
6436,11.313708498984761,1
6440,15.31370849898476,1
6476,11.313708498984761,1
6489,12.58505747976789,1
6507,11.313708498984761,1
6545,11.313708498984761,1
6570,5.656854249492381,1
6573,11.313708498984761,1
6580,5.656854249492381,1
6587,11.313708498984761,1
6589,9.65685424949238,1
6600,11.313708498984761,1
6603,11.313708498984761,1
6606,11.313708498984761,1
6627,5.656854249492381,1
6643,4.0,1
6652,11.313708498984761,1
6653,6.928203230275509,1
6696,5.656854249492381,1
6720,9.65685424949238,1
6764,5.656854249492381,1
6769,11.313708498984761,1
6790,5.656854249492381,1
6808,11.313708498984761,1
6811,11.313708498984761,1
6827,5.656854249492381,1
6831,5.656854249492381,1
6841,11.313708498984761,1
6844,11.313708498984761,1
6855,11.313708498984761,1
6871,11.313708498984761,1
6875,11.313708498984761,1
6898,9.65685424949238,1
6939,11.313708498984761,1
6958,11.313708498984761,1
6978,5.656854249492381,1
6979,11.313708498984761,1
6985,11.313708498984761,1
6986,5.656854249492381,1
6992,11.313708498984761,1
7002,5.656854249492381,1
7007,12.58505747976789,1
7033,11.313708498984761,1
7041,11.313708498984761,1
7052,11.313708498984761,1
7058,11.313708498984761,1
7083,11.313708498984761,1
7089,12.58505747976789,1
7101,11.313708498984761,1
7110,11.313708498984761,1
7149,11.313708498984761,1
7157,6.928203230275509,1
7173,11.313708498984761,1
7190,11.313708498984761,1
7203,5.656854249492381,1
7205,12.58505747976789,1
7208,5.656854249492381,1
7224,12.58505747976789,1
7235,11.313708498984761,1
7267,5.656854249492381,1
7296,12.58505747976789,1
7297,5.656854249492381,1
7305,12.58505747976789,1
7308,12.58505747976789,1
7318,5.656854249492381,1
7320,12.58505747976789,1
7379,5.656854249492381,1
7397,15.313708498984761,1
7403,12.58505747976789,1
7426,5.656854249492381,1
7428,5.656854249492381,1
7445,11.313708498984761,1
7446,11.313708498984761,1
7458,5.656854249492381,1
7469,11.313708498984761,1
7484,12.58505747976789,1
7493,9.65685424949238,1
7510,12.58505747976789,1
7558,11.313708498984761,1
7568,12.58505747976789,1
7571,12.58505747976789,1
7579,11.313708498984761,1
7584,5.656854249492381,1
7588,11.313708498984761,1
7594,11.313708498984761,1
7595,5.656854249492381,1
7601,11.313708498984761,1
7614,12.58505747976789,1
7616,11.313708498984761,1
7632,9.65685424949238,1
7647,11.313708498984761,1
7669,9.65685424949238,1
7715,15.313708498984761,1
7722,11.313708498984761,1
7741,12.58505747976789,1
7748,11.313708498984761,1
7761,5.656854249492381,1
7788,5.656854249492381,1
7821,11.313708498984761,1
7826,5.656854249492381,1
7836,11.313708498984761,1
7837,12.58505747976789,1
7839,11.313708498984761,1
7851,13.65685424949238,1
7852,5.656854249492381,1
7868,5.656854249492381,1
7898,11.313708498984761,1
7903,11.313708498984761,1
7913,12.58505747976789,1
7920,12.58505747976789,1
7970,5.656854249492381,1
7980,12.58505747976789,1
7981,11.313708498984761,1
7993,5.656854249492381,1
7999,12.58505747976789,1
8003,5.656854249492381,1
8010,11.313708498984761,1
8016,11.313708498984761,1
8034,5.656854249492381,1
8051,15.31370849898476,1
8102,9.65685424949238,1
8109,11.313708498984761,1
8110,11.313708498984761,1
8113,11.313708498984761,1
8135,11.313708498984761,1
8141,5.656854249492381,1
8149,12.58505747976789,1
8158,11.313708498984761,1
8171,11.313708498984761,1
8180,11.313708498984761,1
8184,11.313708498984761,1
8209,5.656854249492381,1
8215,12.58505747976789,1
8237,5.656854249492381,1
8238,11.313708498984761,1
8252,5.656854249492381,1
8258,5.656854249492381,1
8264,5.656854249492381,1
8285,11.313708498984761,1
8308,12.58505747976789,1
8325,5.656854249492381,1
8329,11.313708498984761,1
8334,11.313708498984761,1
8348,12.58505747976789,1
8434,5.656854249492381,1
8448,11.313708498984761,1
8464,12.58505747976789,1
8473,6.928203230275509,1
8498,5.656854249492381,1
8503,13.856406460551018,1
8516,15.313708498984761,1
8521,15.31370849898476,1
8532,12.58505747976789,1
8535,6.928203230275509,1
8550,11.313708498984761,1
8556,5.656854249492381,1
8576,5.656854249492381,1
8582,5.656854249492381,1
8610,12.58505747976789,1
8624,12.58505747976789,1
8632,11.313708498984761,1
8650,11.313708498984761,1
8657,9.65685424949238,1
8659,5.656854249492381,1
8673,11.313708498984761,1
8678,9.65685424949238,1
8679,12.58505747976789,1
8680,11.313708498984761,1
8684,11.313708498984761,1
8699,11.313708498984761,1
8723,11.313708498984761,1
8735,11.313708498984761,1
8751,11.313708498984761,1
8752,5.656854249492381,1
8754,5.656854249492381,1
8760,5.656854249492381,1
8775,11.313708498984761,1
8816,5.656854249492381,1
8821,11.313708498984761,1
8826,15.31370849898476,1
8833,15.31370849898476,1
8852,9.65685424949238,1
8853,11.313708498984761,1
8858,11.313708498984761,1
8866,15.313708498984761,1
8879,5.656854249492381,1
8889,13.856406460551018,1
8905,11.313708498984761,1
8913,12.58505747976789,1
8921,11.313708498984761,1
8922,11.313708498984761,1
8927,5.656854249492381,1
8929,11.313708498984761,1
8945,11.313708498984761,1
8949,11.313708498984761,1
8988,11.313708498984761,1
8992,9.65685424949238,1
8993,5.656854249492381,1
9013,15.31370849898476,1
9029,11.313708498984761,1
9034,5.656854249492381,1
9044,15.313708498984761,1
9046,11.313708498984761,1
9047,11.313708498984761,1
9052,5.656854249492381,1
9058,11.313708498984761,1
9064,15.313708498984761,1
9076,11.313708498984761,1
9083,11.313708498984761,1
9144,11.313708498984761,1
9150,12.58505747976789,1
9162,13.856406460551018,1
9170,9.65685424949238,1
9179,5.656854249492381,1
9191,5.656854249492381,1
9193,5.656854249492381,1
9204,11.313708498984761,1
9224,12.58505747976789,1
9244,5.656854249492381,1
9250,12.58505747976789,1
9261,11.313708498984761,1
9275,11.313708498984761,1
9295,11.313708498984761,1
9303,5.656854249492381,1
9305,11.313708498984761,1
9310,12.58505747976789,1
9314,12.58505747976789,1
9324,11.313708498984761,1
9360,5.656854249492381,1
9365,11.313708498984761,1
9370,11.313708498984761,1
9388,11.313708498984761,1
9393,11.313708498984761,1
9402,11.313708498984761,1
9404,5.656854249492381,1
9410,11.313708498984761,1
9416,12.58505747976789,1
9421,6.928203230275509,1
9434,11.313708498984761,1
9444,11.313708498984761,1
9450,5.656854249492381,1
9475,12.58505747976789,1
9491,11.313708498984761,1
9512,11.313708498984761,1
9517,12.58505747976789,1
9520,11.313708498984761,1
9527,11.313708498984761,1
9532,11.313708498984761,1
9542,11.313708498984761,1
9553,11.313708498984761,1
9584,11.313708498984761,1
9590,5.656854249492381,1
9596,12.58505747976789,1
9619,11.313708498984761,1
9634,15.313708498984761,1
9640,11.313708498984761,1
9649,15.31370849898476,1
9670,5.656854249492381,1
9672,11.313708498984761,1
9675,5.656854249492381,1
9681,12.58505747976789,1
9695,12.58505747976789,1
9700,5.656854249492381,1
9704,5.656854249492381,1
9711,11.313708498984761,1
9721,12.58505747976789,1
9726,11.313708498984761,1
9738,8.0,1
9771,15.31370849898476,1
9772,4.0,1
9792,11.313708498984761,1
9793,5.656854249492381,1
9839,5.656854249492381,1
9859,12.58505747976789,1
9866,5.656854249492381,1
9868,11.313708498984761,1
9879,12.58505747976789,1
9881,12.58505747976789,1
9888,11.313708498984761,1
9890,11.313708498984761,1
9905,5.656854249492381,1
9912,11.313708498984761,1
9926,11.313708498984761,1
9928,5.656854249492381,1
9935,5.656854249492381,1
9936,11.313708498984761,1
9937,11.313708498984761,1
9938,11.313708498984761,1
9940,5.656854249492381,1
9953,11.313708498984761,1
9956,11.313708498984761,1
9958,5.656854249492381,1
9962,11.313708498984761,1
9973,5.656854249492381,1
9978,11.313708498984761,1
10021,11.313708498984761,1
10026,11.313708498984761,1
10056,11.313708498984761,1
10057,5.656854249492381,1
10068,11.313708498984761,1
10069,11.313708498984761,1
10075,11.313708498984761,1
10130,15.313708498984761,1
10138,11.313708498984761,1
10166,15.31370849898476,1
10167,12.58505747976789,1
10171,11.313708498984761,1
10175,11.313708498984761,1
10185,5.656854249492381,1
10197,5.656854249492381,1
10212,11.313708498984761,1
10217,11.313708498984761,1
10224,12.58505747976789,1
10227,12.58505747976789,1
10236,11.313708498984761,1
10245,12.58505747976789,1
10247,10.928203230275509,1
10254,5.656854249492381,1
10270,5.656854249492381,1
10285,11.313708498984761,1
10286,15.313708498984761,1
10291,5.656854249492381,1
10305,9.65685424949238,1
10309,11.313708498984761,1
10314,5.656854249492381,1
10319,11.313708498984761,1
10320,5.656854249492381,1
10330,11.313708498984761,1
10331,15.31370849898476,1
10332,5.656854249492381,1
10353,12.58505747976789,1
10354,11.313708498984761,1
10359,11.313708498984761,1
10371,5.656854249492381,1
10374,11.313708498984761,1
10382,5.656854249492381,1
10383,11.313708498984761,1
10405,12.58505747976789,1
10414,11.313708498984761,1
10424,5.656854249492381,1
10428,11.313708498984761,1
10429,5.656854249492381,1
10433,11.313708498984761,1
10443,5.656854249492381,1
10466,11.313708498984761,1
10471,9.65685424949238,1
10473,11.313708498984761,1
10491,5.656854249492381,1
10497,5.656854249492381,1
10521,11.313708498984761,1
10526,11.313708498984761,1
10548,5.656854249492381,1
10557,12.58505747976789,1
10561,11.313708498984761,1
10563,9.65685424949238,1
10573,11.313708498984761,1
10587,5.656854249492381,1
10598,5.656854249492381,1
10599,5.656854249492381,1
10605,13.856406460551018,1
10608,12.58505747976789,1
10637,12.58505747976789,1
10638,5.656854249492381,1
10639,11.313708498984761,1
10659,5.656854249492381,1
10670,12.58505747976789,1
10685,5.656854249492381,1
10696,11.313708498984761,1
10707,5.656854249492381,1
10736,9.65685424949238,1
10756,12.58505747976789,1
10759,11.313708498984761,1
10760,11.313708498984761,1
10789,5.656854249492381,1
10807,13.856406460551018,1
10808,11.313708498984761,1
10824,11.313708498984761,1
10842,11.313708498984761,1
10854,12.58505747976789,1
10855,11.313708498984761,1
10857,12.58505747976789,1
10863,5.656854249492381,1
10880,11.313708498984761,1
10881,12.58505747976789,1
10893,12.58505747976789,1
10902,12.58505747976789,1
10909,11.313708498984761,1
10915,12.58505747976789,1
10941,11.313708498984761,1
10942,5.656854249492381,1
10963,11.313708498984761,1
10971,5.656854249492381,1
10976,15.313708498984761,1
10982,12.58505747976789,1
11003,5.656854249492381,1
11009,5.656854249492381,1
11017,11.313708498984761,1
11021,11.313708498984761,1
11022,11.313708498984761,1
11029,5.656854249492381,1
11040,11.313708498984761,1
11043,5.656854249492381,1
11063,11.313708498984761,1
11072,5.656854249492381,1
11077,11.313708498984761,1
11095,11.313708498984761,1
11115,11.313708498984761,1
11125,11.313708498984761,1
11149,5.656854249492381,1
11163,5.656854249492381,1
11173,11.313708498984761,1
11182,4.0,1
11228,12.58505747976789,1
11237,5.656854249492381,1
11288,6.928203230275509,1
11290,5.656854249492381,1
11334,9.65685424949238,1
11340,12.58505747976789,1
11355,11.313708498984761,1
11360,12.58505747976789,1
11377,5.656854249492381,1
11397,5.656854249492381,1
11403,5.656854249492381,1
11404,5.656854249492381,1
11419,13.856406460551018,1
11434,12.58505747976789,1
11441,5.656854249492381,1
11464,11.313708498984761,1
11473,11.313708498984761,1
11496,11.313708498984761,1
11501,11.313708498984761,1
11508,12.58505747976789,1
11533,12.58505747976789,1
11535,12.58505747976789,1
11558,5.656854249492381,1
11575,5.656854249492381,1
11585,5.656854249492381,1
11586,5.656854249492381,1
11624,5.656854249492381,1
11625,11.313708498984761,1
11657,11.313708498984761,1
11666,11.313708498984761,1
11673,4.0,1
11679,11.313708498984761,1
11685,12.58505747976789,1
11690,11.313708498984761,1
11735,11.313708498984761,1
11738,12.58505747976789,1
11779,12.58505747976789,1
11783,12.58505747976789,1
11787,5.656854249492381,1
11792,5.656854249492381,1
11807,12.58505747976789,1
11823,9.65685424949238,1
11842,5.656854249492381,1
11864,11.313708498984761,1
11888,5.656854249492381,1
11898,15.31370849898476,1
11901,11.313708498984761,1
11902,11.313708498984761,1
11905,15.31370849898476,1
11906,11.313708498984761,1
11908,12.58505747976789,1
11914,12.58505747976789,1
11923,5.656854249492381,1
11944,11.313708498984761,1
11951,11.313708498984761,1
11967,11.313708498984761,1
11968,11.313708498984761,1
11995,11.313708498984761,1
11996,5.656854249492381,1
12003,11.313708498984761,1
12009,11.313708498984761,1
12025,11.313708498984761,1
12036,11.313708498984761,1
12050,11.313708498984761,1
12051,11.313708498984761,1
12062,5.656854249492381,1
12067,11.313708498984761,1
12074,11.313708498984761,1
12081,11.313708498984761,1
12089,5.656854249492381,1
12102,12.58505747976789,1
12129,5.656854249492381,1
12145,5.656854249492381,1
12156,11.313708498984761,1
12165,11.313708498984761,1
12194,11.313708498984761,1
12220,9.65685424949238,1
12221,5.656854249492381,1
12228,5.656854249492381,1
12230,11.313708498984761,1
12231,11.313708498984761,1
12260,11.313708498984761,1
12284,5.656854249492381,1
12308,12.58505747976789,1
12313,11.313708498984761,1
12318,12.58505747976789,1
12328,11.313708498984761,1
12330,11.313708498984761,1
12332,5.656854249492381,1
12333,15.313708498984761,1
12344,5.656854249492381,1
12351,11.313708498984761,1
12352,11.313708498984761,1
12365,5.656854249492381,1
12369,11.313708498984761,1
12370,5.656854249492381,1
12379,11.313708498984761,1
12392,11.313708498984761,1
12408,12.58505747976789,1
12447,11.313708498984761,1
12495,12.58505747976789,1
12523,11.313708498984761,1
12527,5.656854249492381,1
12528,11.313708498984761,1
12543,11.313708498984761,1
12544,11.313708498984761,1
12576,13.856406460551018,1
12581,5.656854249492381,1
12585,5.656854249492381,1
12587,5.656854249492381,1
12599,12.58505747976789,1
12606,12.58505747976789,1
12612,12.58505747976789,1
12621,11.313708498984761,1
12633,11.313708498984761,1
12640,12.58505747976789,1
12659,11.313708498984761,1
12660,11.313708498984761,1
12665,11.313708498984761,1
12701,5.656854249492381,1
12721,5.656854249492381,1
12731,5.656854249492381,1
12738,11.313708498984761,1
12746,12.58505747976789,1
12762,11.313708498984761,1
12767,5.656854249492381,1
12770,5.656854249492381,1
12780,5.656854249492381,1
12787,13.856406460551018,1
12801,5.656854249492381,1
12804,5.656854249492381,1
12821,12.58505747976789,1
12861,6.928203230275509,1
12863,5.656854249492381,1
12908,11.313708498984761,1
12923,12.58505747976789,1
12926,11.313708498984761,1
12927,5.656854249492381,1
12930,5.656854249492381,1
12939,11.313708498984761,1
12942,9.65685424949238,1
12952,5.656854249492381,1
12964,15.31370849898476,1
12991,11.313708498984761,1
13005,11.313708498984761,1
13008,9.65685424949238,1
13009,11.313708498984761,1
13010,12.58505747976789,1
13018,12.58505747976789,1
13022,11.313708498984761,1
13033,11.313708498984761,1
13039,11.313708498984761,1
13040,5.656854249492381,1
13046,11.313708498984761,1
13071,11.313708498984761,1
13116,11.313708498984761,1
13121,11.313708498984761,1
13122,11.313708498984761,1
13133,12.58505747976789,1
13146,5.656854249492381,1
13189,11.313708498984761,1
13202,5.656854249492381,1
13208,5.656854249492381,1
13215,11.313708498984761,1
13239,9.65685424949238,1
13253,11.313708498984761,1
13265,12.58505747976789,1
13267,12.58505747976789,1
13282,11.313708498984761,1
13301,11.313708498984761,1
13307,12.58505747976789,1
13310,5.656854249492381,1
13320,11.313708498984761,1
13328,5.656854249492381,1
13347,5.656854249492381,1
13348,11.313708498984761,1
13358,12.58505747976789,1
13376,11.313708498984761,1
13381,11.313708498984761,1
13383,12.58505747976789,1
13389,11.313708498984761,1
13400,11.313708498984761,1
13414,5.656854249492381,1
13415,11.313708498984761,1
13430,5.656854249492381,1
13444,13.856406460551018,1
13460,11.313708498984761,1
13461,12.58505747976789,1
13470,5.656854249492381,1
13471,5.656854249492381,1
13484,5.656854249492381,1
13498,5.656854249492381,1
13525,12.58505747976789,1
13545,11.313708498984761,1
13566,5.656854249492381,1
13579,12.58505747976789,1
13613,11.313708498984761,1
13614,5.656854249492381,1
13617,5.656854249492381,1
13631,11.313708498984761,1
13639,12.58505747976789,1
13646,12.58505747976789,1
13659,5.656854249492381,1
13663,13.856406460551018,1
13679,11.313708498984761,1
13681,12.58505747976789,1
13689,11.313708498984761,1
13693,6.928203230275509,1
13695,9.65685424949238,1
13707,11.313708498984761,1
13711,11.313708498984761,1
13716,6.928203230275509,1
13726,11.313708498984761,1
13729,11.313708498984761,1
13733,10.928203230275509,1
13736,12.58505747976789,1
13737,11.313708498984761,1
13751,5.656854249492381,1
13757,15.31370849898476,1
13772,11.313708498984761,1
13781,5.656854249492381,1
13782,5.656854249492381,1
13784,11.313708498984761,1
13788,6.928203230275509,1
13795,9.65685424949238,1
13797,15.31370849898476,1
13800,11.313708498984761,1
13823,11.313708498984761,1
13841,12.58505747976789,1
13847,11.313708498984761,1
13850,11.313708498984761,1
13867,5.656854249492381,1
13884,12.58505747976789,1
13913,11.313708498984761,1
13919,12.58505747976789,1
13935,5.656854249492381,1
13957,5.656854249492381,1
13965,11.313708498984761,1
13970,12.58505747976789,1
13973,11.313708498984761,1
13975,11.313708498984761,1
13984,5.656854249492381,1
13985,5.656854249492381,1
13993,5.656854249492381,1
14013,11.313708498984761,1
14026,12.58505747976789,1
14034,11.313708498984761,1
14044,5.656854249492381,1
14055,11.313708498984761,1
14061,11.313708498984761,1
14066,5.656854249492381,1
14096,5.656854249492381,1
14111,5.656854249492381,1
14144,5.656854249492381,1
14148,11.313708498984761,1
14149,9.65685424949238,1
14150,5.656854249492381,1
14159,11.313708498984761,1
14174,11.313708498984761,1
14190,5.656854249492381,1
14191,15.313708498984761,1
14196,11.313708498984761,1
14208,5.656854249492381,1
14211,12.58505747976789,1
14234,11.313708498984761,1
14235,6.928203230275509,1
14238,6.928203230275509,1
14246,11.313708498984761,1
14247,12.58505747976789,1
14261,12.58505747976789,1
14266,5.656854249492381,1
14288,11.313708498984761,1
14293,11.313708498984761,1
14307,15.313708498984761,1
14310,11.313708498984761,1
14311,11.313708498984761,1
14314,11.313708498984761,1
14322,11.313708498984761,1
14323,11.313708498984761,1
14336,15.313708498984761,1
14353,12.58505747976789,1
14391,11.313708498984761,1
14392,11.313708498984761,1
14415,5.656854249492381,1
14430,11.313708498984761,1
14432,5.656854249492381,1
14434,5.656854249492381,1
14440,12.58505747976789,1
14447,11.313708498984761,1
14448,5.656854249492381,1
14451,11.313708498984761,1
14463,11.313708498984761,1
14466,11.313708498984761,1
14467,11.313708498984761,1
14483,5.656854249492381,1
14493,15.313708498984761,1
14499,5.656854249492381,1
14502,12.58505747976789,1
14527,11.313708498984761,1
14528,11.313708498984761,1
14530,12.58505747976789,1
14533,11.313708498984761,1
14541,12.58505747976789,1
14543,11.313708498984761,1
14556,11.313708498984761,1
14562,12.58505747976789,1
14565,11.313708498984761,1
14574,11.313708498984761,1
14575,11.313708498984761,1
14581,11.313708498984761,1
14582,5.656854249492381,1
14583,11.313708498984761,1
14586,11.313708498984761,1
14589,5.656854249492381,1
14593,11.313708498984761,1
14595,12.58505747976789,1
14625,11.313708498984761,1
14631,11.313708498984761,1
14632,5.656854249492381,1
14638,5.656854249492381,1
14639,11.313708498984761,1
14653,5.656854249492381,1
14658,11.313708498984761,1
14659,5.656854249492381,1
14682,5.656854249492381,1
14693,11.313708498984761,1
14705,5.656854249492381,1
14715,5.656854249492381,1
14722,11.313708498984761,1
14727,11.313708498984761,1
14734,11.313708498984761,1
14739,11.313708498984761,1
14740,12.58505747976789,1
14754,11.313708498984761,1
14755,9.65685424949238,1
14759,11.313708498984761,1
14760,11.313708498984761,1
14780,5.656854249492381,1
14781,12.58505747976789,1
14787,11.313708498984761,1
14793,5.656854249492381,1
14794,11.313708498984761,1
14804,5.656854249492381,1
14816,11.313708498984761,1
14822,11.313708498984761,1
14841,11.313708498984761,1
14845,11.313708498984761,1
14846,5.656854249492381,1
14856,12.58505747976789,1
14873,11.313708498984761,1
14886,5.656854249492381,1
14905,11.313708498984761,1
14916,11.313708498984761,1
14937,11.313708498984761,1
14953,5.656854249492381,1
14960,12.58505747976789,1
14971,15.313708498984761,1
14972,11.313708498984761,1
14982,5.656854249492381,1
14983,11.313708498984761,1
14992,5.656854249492381,1
15004,5.656854249492381,1
15030,11.313708498984761,1
15038,9.65685424949238,1
15043,12.58505747976789,1
15084,5.656854249492381,1
15085,11.313708498984761,1
15091,5.656854249492381,1
15108,5.656854249492381,1
15110,11.313708498984761,1
15125,11.313708498984761,1
15131,5.656854249492381,1
15137,11.313708498984761,1
15138,5.656854249492381,1
15147,5.656854249492381,1
15161,15.31370849898476,1
15171,11.313708498984761,1
15177,13.856406460551018,1
15178,5.656854249492381,1
15185,5.656854249492381,1
15186,10.928203230275509,1
15191,5.656854249492381,1
15228,11.313708498984761,1
15232,12.58505747976789,1
15242,11.313708498984761,1
